"","Year","Area.Code","TA Title","Region Title","Annual GDP Increase Percent_Calc","Annual Enterprise Increase Percent_Calc","Annual Employee Increase Percent_Calc"
"909",2013,"T059",59,"Waimakariri District",0.0529415411319819,0.0186774356385664,0.0403935784567582
"910",2013,"T060",60,"Christchurch City",0.0518496518283451,0.0249386753883892,0.0228605560382276
"911",2013,"T062",62,"Selwyn District",0.0664702307768403,0.0279683377308707,0.0621799561082663
"912",2013,"T063",63,"Ashburton District",0.0323172620891823,0.00734843845682792,0.0425042701353304
"913",2013,"T064",64,"Timaru District",0.03236178094639,0.0067911714770798,0.00745746912141692
"914",2013,"T065",65,"Mackenzie District",0.0989611809732094,0.0240549828178694,0.0541948931735279
"915",2013,"T066",66,"Waimate District",-0.0283256921491276,-0.0216346153846154,0.0415078356628547
"916",2013,"T068",68,"Waitaki District",-0.0261556491167152,0.0134575569358178,-0.0354822588705647
"917",2013,"T069",69,"Central Otago District",0.00317013400072993,0.0227272727272727,0.0482954545454545
"918",2013,"T070",70,"Queenstown-Lakes District",0.0721892279336473,0.0190964136003726,0.0391122430416591
"919",2013,"T071",71,"Dunedin City",0.0249979473882186,0.00584144645340751,-0.0111954108068098
"920",2013,"T072",72,"Clutha District",-0.0782894237751021,0.00292682926829268,0.0206055024749626
"921",2013,"T073",73,"Southland District",-0.0906741516208972,-0.00391815411406182,-0.010852218321098
"922",2013,"T074",74,"Gore District",-0.0429732289745252,-0.0154559505409583,-0.0442935183818101
"923",2013,"T075",75,"Invercargill City",0.0103501775785935,-0.0163009404388715,-0.0125575228141331
"924",2013,"T076",76,"Auckland",0.0351215853885158,0.0128640375828088,0.0121990866166112
"925",2014,"T001",1,"Far North District",0.0994746452453213,0.013911620294599,0.0157864523536165
"926",2014,"T002",2,"Whangarei District",0.0740897360156712,0.0172014555077737,0.00885547201336675
"927",2014,"T003",3,"Kaipara District",0.197778823529412,0.0190909090909091,0.0552907530981888
"928",2014,"T011",11,"Thames-Coromandel District",0.0665344918071024,0.0256786500366838,0.0432314410480349
"929",2014,"T012",12,"Hauraki District",0.167722484431922,0.0278745644599303,0.0411032990805841
"930",2014,"T013",13,"Waikato District",0.158945711394372,0.0376955903271693,0.0267716535433071
"931",2014,"T015",15,"Matamata-Piako District",0.200814993669616,0.0228310502283105,0.0254681647940075
"932",2014,"T016",16,"Hamilton City",0.0621733693313775,0.0436590436590437,0.0249415432579891
"933",2014,"T017",17,"Waipa District",0.155312229101216,0.0352112676056338,0.0474418604651163
"934",2014,"T018",18,"Otorohanga District",0.220346669354026,0.00479233226837061,0.0686838124054463
"935",2014,"T019",19,"South Waikato District",0.198335692828286,0.0197889182058048,0.0587850222571354
"936",2014,"T020",20,"Waitomo District",0.193150223270705,0.0284629981024668,0.00111856823266219
"937",2014,"T021",21,"Taupo District",0.0934390087693369,0.0304434149569821,0.0242214532871972
"938",2014,"T022",22,"Western Bay of Plenty District",0.045994043186895,0.0188470066518847,0.0952191235059761
"939",2014,"T023",23,"Tauranga City",0.0630982574582612,0.0391498881431767,0.0406791864162717
"940",2014,"T024",24,"Rotorua District",0.0705943077634855,0.018598615916955,0.0195809000343525
"941",2014,"T025",25,"Whakatane District",0.0527055423347939,0.0281155015197568,-0.0138668779714739
"942",2014,"T026",26,"Kawerau District",-0.166285295867466,0.0576923076923077,-0.0658823529411765
"943",2014,"T027",27,"Opotiki District",0.0420607833577117,0.0216216216216216,0.0167954316425932
"944",2014,"T028",28,"Gisborne District",0.037915590117436,0.00912964090079124,0.0252763819095477
"945",2014,"T029",29,"Wairoa District",0.063099108110361,0.0125,0.0493046776232617
"946",2014,"T030",30,"Hastings District",0.0669400011190341,0.0226440226440226,0.015811062771908
"947",2014,"T031",31,"Napier City",0.0304281503940641,0.0131440588853838,0.00905131927247887
"948",2014,"T032",32,"Central Hawke's Bay District",0.11194646038851,0.0175913396481732,-0.0683927699071812
"949",2014,"T033",33,"New Plymouth District",0.0409730481880687,0.0344827586206897,0.0276323443862711
"950",2014,"T034",34,"Stratford District",0.0328186396590847,0.00798403193612774,0.0335215243472124
"951",2014,"T035",35,"South Taranaki District",0.1538182931184,0.0197461212976023,0.0411073825503356
"952",2014,"T036",36,"Ruapehu District",0.0852164565183311,0.00840336134453781,0.0166631951676734
"953",2014,"T037",37,"Whanganui District",0.012117586499534,0.0231862378459237,-0.0197444831591173
"954",2014,"T038",38,"Rangitikei District",0.139955337971313,0.0081190798376184,0.0188645346748114
"955",2014,"T039",39,"Manawatu District",0.113511326860841,0.0296712109061748,0.0293380140421264
"956",2014,"T040",40,"Palmerston North City",0.0431542735173907,0.0275229357798165,0.00477990217874611
"957",2014,"T041",41,"Tararua District",0.150380801839345,-0.00204918032786885,0.0231647634584013
"958",2014,"T042",42,"Horowhenua District",0.104800593726808,0.0138297872340426,0.00365497076023392
"959",2014,"T043",43,"Kapiti Coast District",0.0619194372148232,0.0184388444990781,0.0352441981295462
"960",2014,"T044",44,"Porirua City",0.0711638745518037,0.0269058295964126,0.0266666666666667
"961",2014,"T045",45,"Upper Hutt City",0.0323614168859295,0.0185758513931889,-0.0103383458646617
"962",2014,"T046",46,"Lower Hutt City",0.000307077250465449,0.0223950233281493,0.000975725844835792
"963",2014,"T047",47,"Wellington City",0.0514379252011146,0.0301668046847273,0.020313488437478
"964",2014,"T048",48,"Masterton District",0.0442663114578625,0.00704225352112676,0.0176730486008837
"965",2014,"T049",49,"Carterton District",0.165488169703563,0,0.0234549516008935
"966",2014,"T050",50,"South Wairarapa District",0.0391407742388212,0.0268199233716475,-0.0788919000301114
"967",2014,"T051",51,"Tasman District",0.124923899603964,0.017687074829932,0.0759008433427038
"968",2014,"T052",52,"Nelson City",0.0438734129899031,0.0474393530997305,0.02018748458186
"969",2014,"T053",53,"Marlborough District",0.110805860805861,0.019315188762072,0.0643694663795166
"970",2014,"T054",54,"Kaikoura District",0.0731727169135601,-0.0236220472440945,0.026468689477082
"971",2014,"T055",55,"Buller District",0.101209569035033,0.00755667506297229,-0.0491967871485944
"972",2014,"T056",56,"Grey District",-0.0101685409840904,0.0125,0.0281148268718556
"973",2014,"T057",57,"Westland District",0.162972842589177,0.00728155339805825,0.0260682612201021
"974",2014,"T058",58,"Hurunui District",0.27467101537904,0.0246768507638073,0.056386159760786
"975",2014,"T059",59,"Waimakariri District",0.121535808907019,0.0356788899900892,0.0744980919196947
"976",2014,"T060",60,"Christchurch City",0.093288155291335,0.0498603909054647,0.05175983436853
"977",2014,"T062",62,"Selwyn District",0.176486957443566,0.0451745379876797,0.0933195592286501
"978",2014,"T063",63,"Ashburton District",0.145752048943784,0.0425531914893617,0.016951288676035
"979",2014,"T064",64,"Timaru District",0.11153399748525,0.0236087689713322,0.0471894517696044
"980",2014,"T065",65,"Mackenzie District",0.109452736318408,0.0302013422818792,0.0855165595650025
"981",2014,"T066",66,"Waimate District",0.283577176298464,0.0368550368550369,0.0166734444896299
"982",2014,"T068",68,"Waitaki District",0.0370736838351965,0.0286006128702758,0.00932642487046632
"983",2014,"T069",69,"Central Otago District",0.165750163723116,0.0284444444444444,0.0365853658536585
"984",2014,"T070",70,"Queenstown-Lakes District",0.130417343138191,0.0557586837294333,0.0712535014005602
"985",2014,"T071",71,"Dunedin City",0.0486238275756081,0.0331858407079646,0.0110414522316834
"986",2014,"T072",72,"Clutha District",0.0945807710849039,0.0330739299610895,-0.00969997744191293
"987",2014,"T073",73,"Southland District",0.263101984972275,0.0183566433566434,0.0248467247499193
"988",2014,"T074",74,"Gore District",0.102811203139379,0.00627943485086342,-0.0239456202688089
"989",2014,"T075",75,"Invercargill City",0.0593508916279032,0.0344168260038241,0.00730647709320695
"990",2014,"T076",76,"Auckland",0.0549984682753473,0.0471790412001305,0.0288607130293807
"991",2015,"T001",1,"Far North District",-0.0180643332860988,0.00766747376916868,0.0169539417914665
"992",2015,"T002",2,"Whangarei District",0.0628390622919307,0.0120325203252033,0.0591255382577012
"993",2015,"T003",3,"Kaipara District",0.0170197384963539,0.0196253345227475,0.00813008130081301
"994",2015,"T011",11,"Thames-Coromandel District",0.0438080918534718,0.0178826895565093,0.00230221850146505
"995",2015,"T012",12,"Hauraki District",-0.0787471760746285,0.0203389830508475,-0.0567965367965368
"996",2015,"T013",13,"Waikato District",-0.119546474860754,0.0263879369431117,0.0236196319018405
"997",2015,"T015",15,"Matamata-Piako District",0.00668329809237926,0.0234375,0.0350620891161432
"998",2015,"T016",16,"Hamilton City",0.0705882074248143,0.0172642762284197,0.0342205323193916
"999",2015,"T017",17,"Waipa District",-0.0339621637442462,0.0178571428571429,0.00917702782711664
"1000",2015,"T018",18,"Otorohanga District",-0.162331227548619,0.0206677265500795,0
"1001",2015,"T019",19,"South Waikato District",-0.0584641982423283,0.018111254851229,-0.00890317793990355
"1002",2015,"T020",20,"Waitomo District",-0.0263037107651027,-0.00922509225092251,0.0245810055865922
"1003",2015,"T021",21,"Taupo District",-0.00430284359388809,0.0102761721258831,0.0304054054054054
"1004",2015,"T022",22,"Western Bay of Plenty District",-0.00975248617211362,0.0116068190061661,0.0606038559476173
"1005",2015,"T023",23,"Tauranga City",0.0589772943767153,0.0353067814854682,0.046949168828673
"1006",2015,"T024",24,"Rotorua District",-0.00917800688497513,0.0059447983014862,-0.00902964959568733
"1007",2015,"T025",25,"Whakatane District",-0.00587501889073594,0.0140428677014043,0.0289272800321414
"1008",2015,"T026",26,"Kawerau District",-0.0204199258954302,-0.0363636363636364,0.135600335852225
"1009",2015,"T027",27,"Opotiki District",-0.0870270438878318,-0.0185185185185185,0.0578130161876445
"1010",2015,"T028",28,"Gisborne District",0.0425986451695364,0.014475271411339,0.00475420281331177
"1011",2015,"T029",29,"Wairoa District",0.0857770111337618,-0.0154320987654321,0.0966867469879518
"1012",2015,"T030",30,"Hastings District",0.0266809617732147,0.0146532074242918,-0.00956902670027655
"1013",2015,"T031",31,"Napier City",0.00770794782171653,0.00259470679813181,0.00816620123550817
"1014",2015,"T032",32,"Central Hawke's Bay District",-0.0248954547231016,0.0146276595744681,-0.0508652333508128
"1015",2015,"T033",33,"New Plymouth District",-0.0237036356442217,0.0216828478964401,0.00622700254741013
"1016",2015,"T034",34,"Stratford District",-0.147786946736684,0.00396039603960396,-0.00512120177534995
"1017",2015,"T035",35,"South Taranaki District",0.00695896685427297,0.012448132780083,0.0229653505237712
"1018",2015,"T036",36,"Ruapehu District",-0.0346499917450884,0.00833333333333333,0.00921942224953903
"1019",2015,"T037",37,"Whanganui District",0.03153264604811,0.00292397660818713,0.00533175355450237
"1020",2015,"T038",38,"Rangitikei District",-0.0260124317197211,0,-0.006700758243696
"1021",2015,"T039",39,"Manawatu District",-0.0101843105911986,0.00778816199376947,0.0400730816077954
"1022",2015,"T040",40,"Palmerston North City",0.0438316538555558,0.0062111801242236,0.040601836486337
"1023",2015,"T041",41,"Tararua District",-0.0137873961651365,0.0102669404517454,-0.0153061224489796
"1024",2015,"T042",42,"Horowhenua District",-0.0436524772545137,0.00209863588667366,0.0154163631949502
"1025",2015,"T043",43,"Kapiti Coast District",0.0532430908065425,0.000603500301750151,0.044081974069427
"1026",2015,"T044",44,"Porirua City",0.039663394109397,0.0109170305676856,-0.0563826417484954
"1027",2015,"T045",45,"Upper Hutt City",0.0199472926816582,0.027355623100304,-0.00854700854700855
"1028",2015,"T046",46,"Lower Hutt City",0.0369552762944612,0.00851840584119258,-0.000118874967309384
"1029",2015,"T047",47,"Wellington City",0.0465983166171839,0.0104501607717042,0.00709561862772114
"1030",2015,"T048",48,"Masterton District",0.0430732085098629,0.00999000999000999,0.00192957067052581
"1031",2015,"T049",49,"Carterton District",0.0757496208143741,0.0204081632653061,0.0629319752637323
"1032",2015,"T050",50,"South Wairarapa District",-0.0670043143875446,0.0279850746268657,0.017979731938542
"1033",2015,"T051",51,"Tasman District",0.00448020174856191,0.0142602495543672,-0.0323040380047506
"1034",2015,"T052",52,"Nelson City",0.0553744300793204,0.0211013896037056,0.0229718292830371
"1035",2015,"T053",53,"Marlborough District",0.0490519373454246,0.0107665805340224,0.00539568345323741
"1036",2015,"T054",54,"Kaikoura District",-0.0835798255593477,-0.00403225806451613,-0.0238993710691824
"1037",2015,"T055",55,"Buller District",-0.123980928514474,-0.0125,-0.0779303062302006
"1038",2015,"T056",56,"Grey District",0.0223799370797239,0,-0.0100748416810593
"1039",2015,"T057",57,"Westland District",-0.0484847006002635,0.00963855421686747,0.0607647983237297
"1040",2015,"T058",58,"Hurunui District",-0.125448665553147,0.0194954128440367,-0.0113222806308128
"1041",2015,"T059",59,"Waimakariri District",0.0373242341295137,0.0258373205741627,0.0600679431747993
"1042",2015,"T060",60,"Christchurch City",0.0718203868050591,0.0306231003039514,0.0313951140722794
"1043",2015,"T062",62,"Selwyn District",-0.0183030535124968,0.0446954813359529,0.0274015748031496
"1044",2015,"T063",63,"Ashburton District",-0.0573262204490387,0.0379008746355685,0.0377989837650266
"1045",2015,"T064",64,"Timaru District",0.0509478209038345,0.0313014827018122,0.0148000883587365
"1046",2015,"T065",65,"Mackenzie District",-0.10207908683245,0,0.00865209471766849
"1047",2015,"T066",66,"Waimate District",-0.218305645000427,0.018957345971564,-0.0472
"1048",2015,"T068",68,"Waitaki District",-0.0666403073722935,0.0139026812313803,0.0246406570841889
"1049",2015,"T069",69,"Central Otago District",-0.0724871593665287,0.0181503889369058,0.0657952069716776
"1050",2015,"T070",70,"Queenstown-Lakes District",0.081374719091631,0.0411255411255411,0.0825843002669281
"1051",2015,"T071",71,"Dunedin City",0.0510501548185612,0.015524625267666,0.00795927811198519
"1052",2015,"T072",72,"Clutha District",-0.0509597928952767,0.0178907721280603,-0.0125284738041002
"1053",2015,"T073",73,"Southland District",-0.169004037744323,0.0206008583690987,0.00314861460957179
"1054",2015,"T074",74,"Gore District",-0.0704433807784356,0.0187207488299532,0.0197847420069642
"1055",2015,"T075",75,"Invercargill City",0.0671301191570189,0.0147874306839187,0.0419525583218977
"1056",2015,"T076",76,"Auckland",0.0769026383993094,0.0353299422125333,0.0362122788761707
"1057",2016,"T001",1,"Far North District",0.0524711668340663,0.00480576692030437,0.0122256182272854
"1058",2016,"T002",2,"Whangarei District",0.0864808182053413,0.0202442159383033,0.0134480062548866
"1059",2016,"T003",3,"Kaipara District",0.129166344742332,-0.00349956255468067,0.0331541218637993
"1060",2016,"T011",11,"Thames-Coromandel District",0.0377136122569241,-0.0028109627547435,0.0535602422217582
"1061",2016,"T012",12,"Hauraki District",-0.0937692885144717,0.026578073089701,-0.0381861575178998
"1062",2016,"T013",13,"Waikato District",0.0177160917410054,0.0143572621035058,0.0566376985316152
"1063",2016,"T015",15,"Matamata-Piako District",0.0609121658358468,-0.00599781897491821,0.0155257586450247
"1064",2016,"T016",16,"Hamilton City",0.0408298510963378,0.0330722367275892,0.0238357843137255
"1065",2016,"T017",17,"Waipa District",0.0411770862597985,0.0100250626566416,0.0261073628630097
"1066",2016,"T018",18,"Otorohanga District",-0.0438940234134319,0.00155763239875389,-0.0209513023782559
"1067",2016,"T019",19,"South Waikato District",0.0114355082221407,-0.00127064803049555,-0.0232064878353088
"1068",2016,"T020",20,"Waitomo District",0.0926281818841106,-0.0074487895716946,0.0512540894220284
"1069",2016,"T021",21,"Taupo District",0.075268817204301,0.0158931977113795,0.0327868852459016
"1070",2016,"T022",22,"Western Bay of Plenty District",0.158884887173183,0.0258157045536034,0.0522705446563315
"1071",2016,"T023",23,"Tauranga City",0.0895796224592499,0.0436681222707424,0.0701567605271853
"1072",2016,"T024",24,"Rotorua District",0.0491308127546071,0.0151962853524694,0.0298517611859105
"1073",2016,"T025",25,"Whakatane District",0.0566144101346002,0.0021865889212828,0.0304568527918782
"1074",2016,"T026",26,"Kawerau District",0.151466756325124,-0.00943396226415094,-0.0495378927911275
"1075",2016,"T027",27,"Opotiki District",0.082510505996105,0.00539083557951483,-0.018738288569644
"1076",2016,"T028",28,"Gisborne District",0.060122591943958,0,0.0229268292682927
"1077",2016,"T029",29,"Wairoa District",0.0080155979202774,0.00313479623824451,-0.0293875308981049
"1078",2016,"T030",30,"Hastings District",0.0492509910641064,0.0137997432605905,0.0416357795898196
"1079",2016,"T031",31,"Napier City",0.072146251224201,0.0036231884057971,0.0255592395181936
"1080",2016,"T032",32,"Central Hawke's Bay District",-0.0445090180360721,-0.0249017038007864,-0.0257826887661142
"1081",2016,"T033",33,"New Plymouth District",-0.150312084469244,-0.00031675641431739,-0.00618846694796062
"1082",2016,"T034",34,"Stratford District",-0.0219441649899395,-0.0118343195266272,0.0267673301304049
"1083",2016,"T035",35,"South Taranaki District",-0.0877206847649029,-0.0116120218579235,-0.00748326112642773
"1084",2016,"T036",36,"Ruapehu District",0.0113731107168053,-0.00330578512396694,0.0391798619569631
"1085",2016,"T037",37,"Whanganui District",0.033966739512819,-0.00947521865889213,0.018856806128462
"1086",2016,"T038",38,"Rangitikei District",0.0295886596143804,-0.0214765100671141,-0.0165098526540032
"1087",2016,"T039",39,"Manawatu District",0.049659273034244,-0.00463678516228748,0.003279072490924
"1088",2016,"T040",40,"Palmerston North City",0.0365354132649854,0.00270061728395062,0.0126514990431639
"1089",2016,"T041",41,"Tararua District",-0.0229255394943082,-0.00609756097560976,0.0037240932642487
"1090",2016,"T042",42,"Horowhenua District",0.0374007985409376,-0.012565445026178,0.0346682606096832
"1091",2016,"T043",43,"Kapiti Coast District",0.0846777726931952,0.00542822677925211,0.0350905303637238
"1092",2016,"T044",44,"Porirua City",-0.0204870854018275,0.00287976961843053,-0.0120845921450151
"1093",2016,"T045",45,"Upper Hutt City",0.041893672177128,-0.00887573964497041,-0.000478927203065134
"1094",2016,"T046",46,"Lower Hutt City",0.0535592057006123,0.00754147812971342,0.00844112611755754
"1095",2016,"T047",47,"Wellington City",0.0375979867865586,0.0125014206159791,0.0161091729940488
"1096",2016,"T048",48,"Masterton District",0.0233769353394623,0.000989119683481701,0.0207029369282619
"1097",2016,"T049",49,"Carterton District",-0.00995092323960851,-0.01,-0.0492813141683778
"1098",2016,"T050",50,"South Wairarapa District",0.0423418714061684,0.0163339382940109,0.0141297366730893
"1099",2016,"T051",51,"Tasman District",0.0503066053455976,-0.00395430579964851,0.0211094747177221
"1100",2016,"T052",52,"Nelson City",0.063685572704605,0.00252016129032258,0.0133947917897806
"1101",2016,"T053",53,"Marlborough District",0.0448015717092338,-0.00383468257349808,0.0436046511627907
"1102",2016,"T054",54,"Kaikoura District",0.0894645369527434,0.0202429149797571,0.137242268041237
"1103",2016,"T055",55,"Buller District",-0.115633242931976,-0.0177215189873418,-0.120247366010078
"1104",2016,"T056",56,"Grey District",-0.0515969082689223,-0.0226337448559671,-0.0472521081709799
"1105",2016,"T057",57,"Westland District",-0.0162584946788049,-0.0119331742243437,0.00320987654320988
"1106",2016,"T058",58,"Hurunui District",-0.0523792108578163,-0.0146231721034871,0.0167689161554192
"1107",2016,"T059",59,"Waimakariri District",0.0559202440681887,0.00279850746268657,0.0286962855061908
"1108",2016,"T060",60,"Christchurch City",0.0368547140176864,0.0219715402197154,0.0116472545757072
"1109",2016,"T062",62,"Selwyn District",0.0693854838339566,0.0216267042783263,0.0423053341508277
"1110",2016,"T063",63,"Ashburton District",0.0187780883115218,-0.0050561797752809,0.00376164318127538
"1111",2016,"T064",64,"Timaru District",0.0104242133196441,-0.0101171458998935,-0.00500653025685677
"1112",2016,"T065",65,"Mackenzie District",0.0619268137655499,0.0162866449511401,0.0555304740406321
"1113",2016,"T066",66,"Waimate District",-0.0144356955380577,-0.0232558139534884,0.0377833753148615
"1114",2016,"T068",68,"Waitaki District",0.0491582863668176,-0.0215475024485798,-0.00951903807615231
"1115",2016,"T069",69,"Central Otago District",0.0369177522472719,0.0186757215619694,0.0114472608340147
"1116",2016,"T070",70,"Queenstown-Lakes District",0.192143627244176,0.0553014553014553,0.112564786393599
"1117",2016,"T071",71,"Dunedin City",0.0548242722942801,0.00395361096468108,0.00440730878707189
"1118",2016,"T072",72,"Clutha District",-0.0403286964198802,-0.0120259019426457,0.0605536332179931
"1119",2016,"T073",73,"Southland District",-0.0935594118426281,-0.00967199327165686,-0.00313873195229127
"1120",2016,"T074",74,"Gore District",-0.00719875334530303,0.0168453292496172,0.0124165761291324
"1121",2016,"T075",75,"Invercargill City",0.00786564625850338,0.00910746812386157,0.0112888052681091
"1122",2016,"T076",76,"Auckland",0.0861852144469525,0.0362132352941177,0.0396809456861676
"1123",2017,"T001",1,"Far North District",0.110526084858058,0.0211239537664408,0.0392533626132309
"1124",2017,"T002",2,"Whangarei District",0.0581153984998595,0.0343307086614173,0.0538497145502237
"1125",2017,"T003",3,"Kaipara District",0.0967238689547581,0.00263388937664618,0.0372940156114484
"1126",2017,"T011",11,"Thames-Coromandel District",0.0813805287399836,0.0197322057787174,0.0330988009117035
"1127",2017,"T012",12,"Hauraki District",0.153486488476548,-0.00431499460625674,0.0146974613475854
"1128",2017,"T013",13,"Waikato District",0.120185445847647,0.0243581303489138,0.00822461712989223
"1129",2017,"T015",15,"Matamata-Piako District",0.00503317688946428,0.0104223806911684,0.0152883947185546
"1130",2017,"T016",16,"Hamilton City",0.0707467649115944,0.0368576242628475,0.0464420372254474
"1131",2017,"T017",17,"Waipa District",0.0910966731566919,0.0297766749379653,0.0563178959405375
"1132",2017,"T018",18,"Otorohanga District",0.148631231633758,-0.0171073094867807,0.0263157894736842
"1133",2017,"T019",19,"South Waikato District",0.0612613339519309,-0.0165394402035623,0.052624856303487
"1134",2017,"T020",20,"Waitomo District",0.0599352858209574,-0.00938086303939963,0.0012448132780083
"1135",2017,"T021",21,"Taupo District",0.128963703314045,0.0225281602002503,-0.00507936507936508
"1136",2017,"T022",22,"Western Bay of Plenty District",0.175163917647278,0.0339042292904579,-0.0104302477183833
"1137",2017,"T023",23,"Tauranga City",0.14285331782353,0.0641562064156206,0.055557461406518
"1138",2017,"T024",24,"Rotorua District",0.0904812810027206,0.0116424116424116,0.0354242324199406
"1139",2017,"T025",25,"Whakatane District",0.0628727976836337,0.00436363636363636,-0.0121258052292535
"1140",2017,"T026",26,"Kawerau District",0.0282015718908922,0.0666666666666667,0.0614546868922598
"1141",2017,"T027",27,"Opotiki District",0.330040398939528,0.00268096514745308,-0.0283259070655633
"1142",2017,"T028",28,"Gisborne District",0.0473515823325018,0.00297265160523187,-0.00309966618979495
"1143",2017,"T029",29,"Wairoa District",-0.041765169424744,-0.025,-0.113752122241087
"1144",2017,"T030",30,"Hastings District",0.102551689632324,0.0205761316872428,0.0163681651049698
"1145",2017,"T031",31,"Napier City",0.0768911969686718,0.0175348117586385,0.046611556719594
"1146",2017,"T032",32,"Central Hawke's Bay District",0.05302124625097,-0.00537634408602151,0.0758034026465028
"1147",2017,"T033",33,"New Plymouth District",0.00581845075932832,0.014575411913815,-0.00622700254741013
"1148",2017,"T034",34,"Stratford District",0.120957891353263,0.00598802395209581,-0.0511363636363636
"1149",2017,"T035",35,"South Taranaki District",0.018726717939339,-0.00345542501727713,-0.0361111111111111
"1150",2017,"T036",36,"Ruapehu District",0.180853537381894,0.00165837479270315,0.0193397147880445
"1151",2017,"T037",37,"Whanganui District",0.0139445568543555,0.00147167034584253,0.0283400809716599
"1152",2017,"T038",38,"Rangitikei District",0.0376415785420462,0,0.00631768953068592
"1153",2017,"T039",39,"Manawatu District",0.0729987412000559,0.0062111801242236,0.050776234387767
"1154",2017,"T040",40,"Palmerston North City",0.0499165303398616,0.00500192381685264,0.0114435695538058
"1155",2017,"T041",41,"Tararua District",0.0375447636640577,-0.0132924335378323,-0.0556541377641555
"1156",2017,"T042",42,"Horowhenua District",0.120428114940071,-0.00742311770943796,0.0165222414789139
"1157",2017,"T043",43,"Kapiti Coast District",0.0540824386916089,0.0293941211757648,0.0114551083591331
"1158",2017,"T044",44,"Porirua City",0.052377716975473,0.0279971284996411,0.119266055045872
"1159",2017,"T045",45,"Upper Hutt City",-0.0100094628989101,0.0199004975124378,0.0383325347388596
"1160",2017,"T046",46,"Lower Hutt City",-0.0257869143222255,0.0161676646706587,-0.00509301832071868
"1161",2017,"T047",47,"Wellington City",0.0629901676679311,0.0251431137052419,0.0101652697835673
"1162",2017,"T048",48,"Masterton District",0.108944060942951,0.0118577075098814,0.0204716981132075
"1163",2017,"T049",49,"Carterton District",-0.0236073834693542,-0.00505050505050505,0
"1164",2017,"T050",50,"South Wairarapa District",0.0939356531131856,0.0107142857142857,0.000316656111462951
"1165",2017,"T051",51,"Tasman District",0.114816518855801,0.0136744596382885,0.0105769230769231
"1166",2017,"T052",52,"Nelson City",0.0389049205136384,0.012569130216189,0.0296621700423745
"1167",2017,"T053",53,"Marlborough District",0.0752043986130228,0.0132591958939264,-0.0179987143775445
"1168",2017,"T054",54,"Kaikoura District",0.0369948343968399,-0.0436507936507936,-0.136543909348442
"1169",2017,"T055",55,"Buller District",-0.0274737969711609,-0.0463917525773196,-0.124967456391565
"1170",2017,"T056",56,"Grey District",0.088079714602042,-0.0168421052631579,0.0189226308560964
"1171",2017,"T057",57,"Westland District",0.101118323297099,0.00241545893719807,0.0108294363770613
"1172",2017,"T058",58,"Hurunui District",0.279438250428817,-0.00799086757990868,0.0353982300884956
"1173",2017,"T059",59,"Waimakariri District",0.0427641263342394,0.00697674418604651,0.0507646559048428
"1174",2017,"T060",60,"Christchurch City",0.01926926747818,0.016521174518433,0.0127708978328173
"1175",2017,"T062",62,"Selwyn District",0.053789744167458,0.0271514035895076,0.00794117647058823
"1176",2017,"T063",63,"Ashburton District",0.0835575697493273,-0.000564652738565782,-0.0104693355541015
"1177",2017,"T064",64,"Timaru District",0.0337606680023436,0.00376546530392684,0.0168453292496172
"1178",2017,"T065",65,"Mackenzie District",0.136938862761864,-0.00961538461538462,-0.0496150556030796
"1179",2017,"T066",66,"Waimate District",0.110593283030034,-0.00238095238095238,0.0194174757281553
"1180",2017,"T068",68,"Waitaki District",0.081122834120394,0,0.0313606474456247
"1181",2017,"T069",69,"Central Otago District",0.115071160354179,0.0141666666666667,0.0650767987065481
"1182",2017,"T070",70,"Queenstown-Lakes District",0.1480593128517,0.0567375886524823,0.0743102668475803
"1183",2017,"T071",71,"Dunedin City",0.0366180573025408,0.0181149908112365,0.0330011884084468
"1184",2017,"T072",72,"Clutha District",0.163729861061968,-0.00749063670411985,-0.0462207721587819
"1185",2017,"T073",73,"Southland District",0.170148712792574,-0.0114649681528662,-0.00787153652392947
"1186",2017,"T074",74,"Gore District",0.105130261204852,-0.00150602409638554,-0.0436915529664265
"1187",2017,"T075",75,"Invercargill City",0.0505292811714614,0.00421179302045728,0.00502325581395349
"1188",2017,"T076",76,"Auckland",0.0647260833029134,0.0420920218684987,0.044900099348714
"1189",2018,"T001",1,"Far North District",0.0815339786645594,-0.00273224043715847,0.0536185948230322
"1190",2018,"T002",2,"Whangarei District",0.0664782338809415,0.00334957369062119,0.0260614934114202
"1191",2018,"T003",3,"Kaipara District",0.158830575728083,-0.000875656742556918,0.0944816053511706
"1192",2018,"T011",11,"Thames-Coromandel District",0.0933670968795948,0.00207325501036628,0.00287769784172662
"1193",2018,"T012",12,"Hauraki District",0.0890332258785228,0.0173347778981582,0.0524830699774266
"1194",2018,"T013",13,"Waikato District",0.09646933736369,0.015745501285347,0.040225035161744
"1195",2018,"T015",15,"Matamata-Piako District",0.104539379398077,-0.00162866449511401,0.0236139630390144
"1196",2018,"T016",16,"Hamilton City",0.0706041187886849,0.0251878935608369,0.0533600228767515
"1197",2018,"T017",17,"Waipa District",0.11552374579345,0.0176706827309237,0.0465493910690122
"1198",2018,"T018",18,"Otorohanga District",0.0595825852782764,0.0110759493670886,0.00619892927585235
"1199",2018,"T019",19,"South Waikato District",0.142810982389782,-0.00388098318240621,0.020264531003519
